Datum ;Zeit ;AT [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
27.04.2018;12:03:02;14,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;1;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:04:02;14,5;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;1;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:05:02;14,5;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,7;110,0;99;0;0;0;0;0;0;1;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:06:02;14,5;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:07:02;14,6;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,7;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:08:02;14,6;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,7;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:09:02;14,6;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:10:02;14,6;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,7;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:11:02;14,7;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:12:02;14,7;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:13:02;14,7;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,7;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:14:02;14,7;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:15:02;14,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:16:02;14,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:17:02;14,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,7;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:18:02;14,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,7;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:19:02;14,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:20:02;14,9;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:21:02;14,9;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:22:02;14,9;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:23:02;14,9;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:24:02;15,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:25:02;15,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:26:02;15,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:27:02;15,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:28:02;15,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:29:02;15,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:30:02;15,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:31:02;15,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:32:02;15,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:33:02;15,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:34:02;15,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:35:02;15,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:36:02;15,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:37:02;15,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:38:02;15,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:39:02;15,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:40:02;15,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:41:02;15,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:42:02;15,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:43:02;15,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:44:02;15,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:45:02;15,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:46:02;15,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:47:02;15,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:48:02;15,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:49:02;15,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:50:02;15,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:51:02;15,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:52:02;15,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:53:02;15,5;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:54:02;15,5;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:55:02;15,5;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:56:02;15,5;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:57:02;15,5;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:58:02;15,5;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;12:59:02;15,5;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:00:02;15,6;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:01:02;15,6;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:02:02;15,6;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:03:02;15,6;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,2;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:04:02;15,6;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:05:02;15,6;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:06:02;15,7;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:07:02;15,7;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:08:02;15,7;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:09:02;15,7;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:10:02;15,7;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:11:02;15,7;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:12:02;15,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:13:02;15,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:14:02;15,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:15:02;15,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:16:02;15,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:17:02;15,8;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:18:02;15,9;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:19:02;15,9;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:20:02;15,9;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:21:02;15,9;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:22:02;15,9;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:23:02;15,9;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:24:02;16,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:25:02;16,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:26:02;16,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:27:02;16,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:28:02;16,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:29:02;16,0;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:30:02;16,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:31:02;16,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:32:02;16,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:33:02;16,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:34:02;16,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:35:02;16,1;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:36:02;16,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:37:02;16,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:38:02;16,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:39:02;16,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:40:02;16,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:41:02;16,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,2;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:42:02;16,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,2;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:43:02;16,2;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,2;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:44:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:45:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:46:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:47:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:48:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:49:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,2;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;13:50:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
